,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,clicking_practice_trial_number,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
2181,80,List2,Exp,,GirlSomeMichaelPencils,,,3,9.0,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pencils,11341.0,stationeries,small,,4,10.0,,girl,,2_pencils,16.0,,girl,1,1,two,1
2182,80,List2,Exp,,GirlAllSusanOranges,,,3,9.0,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with 2 oranges,10320.0,fruit,small,,4,10.0,,girl,,2_oranges,17.0,,girl,1,1,two,1
2183,80,List2,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with 4 plates,9821.0,kitchenwares,big,,4,10.0,,girl,,4_plates,18.0,,girl,1,1,four,1
2184,80,List2,Exp,,BoySomeMichaelErasers,,,1,7.0,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 3 erasers,11680.0,stationeries,big,,2,8.0,,boy,,3_erasers,19.0,,boy,1,1,three,1
2185,80,List2,Exp,,BoySomeMichaelScissors,,,2,8.0,some,,AOI1,AOI7,some,,28,44-22,Michael's,,Click on the boy that has some of Michael's scissors,2.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with 3 scissors,11391.0,stationeries,big,,1,7.0,,boy,,3_scissors,20.0,,boy,1,1,three,1
2186,80,List2,Exp,,BoyThreeSusanPears,,,1,7.0,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,9580.0,fruit,big,,2,8.0,,boy,,3_pears,21.0,,boy,1,1,three,1
2187,80,List2,Exp,,GirlThreeMichaelScissors,,,4,10.0,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 scissors,12741.0,stationeries,big,,3,9.0,,girl,,3_scissors,22.0,,girl,1,1,three,1
2188,80,List2,Exp,,GirlAllMichaelScissors,,,4,10.0,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 2 scissors,11710.0,stationeries,small,,3,9.0,,girl,,2_scissors,23.0,,girl,1,1,two,1
2189,80,List2,Exp,,GirlSomeSusanBananas,,,3,9.0,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with 2 bananas,17191.0,fruit,small,,4,10.0,,girl,,2_bananas,24.0,,girl,1,1,two,1
2190,80,List2,Exp,,GirlTwoMichaelErasers,,,4,10.0,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with 2 erasers,29932.0,stationeries,small,,3,9.0,,girl,,2_erasers,25.0,,girl,1,1,two,1
2191,80,List2,Exp,,GirlSomeSusanOranges,,,4,10.0,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 3 oranges,10130.0,fruit,big,,3,9.0,,girl,,3_oranges,26.0,,girl,1,1,three,1
2192,80,List2,Exp,,GirlThreeSusanBananas,,,4,10.0,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with 3 bananas,8770.0,fruit,big,,3,9.0,,girl,,3_bananas,27.0,,girl,1,1,three,1
2193,80,List2,Filler,,BoyOneAmySpoons,,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with 1 spoon,14471.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,28.0,,boy,1,1,one,1
2194,80,List2,Filler,,BoyOneAmyPlates,,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with 1 plate,15421.0,kitchenwares,small,,1,7.0,,boy,,1_plate,29.0,,boy,1,1,one,1
2195,80,List2,Exp,,GirlThreeAmyForks,,,3,9.0,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with 3 forks,23111.0,kitchenwares,big,,4,10.0,,girl,,3_forks,30.0,,girl,1,1,three,1
2196,80,List2,Exp,,BoyAllSusanBananas,,,1,7.0,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with 3 bananas,14140.0,fruit,big,,2,8.0,,boy,,3_bananas,31.0,,boy,1,1,three,1
2197,80,List2,Exp,,GirlTwoAmyPlates,,,3,9.0,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 plates,9301.0,kitchenwares,small,,4,10.0,,girl,,2_plates,32.0,,girl,1,1,two,1
2198,80,List2,Filler,,GirlFourAmyKnives,,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with 4 knives,11470.0,kitchenwares,big,,3,9.0,,girl,,4_knives,33.0,,girl,1,1,four,1
2199,80,List2,Exp,,GirlThreeMichaelRulers,,,3,9.0,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 rulers,11429.0,stationeries,big,,4,10.0,,girl,,3_rulers,34.0,,girl,1,1,three,1
2200,80,List2,Filler,,GirlOneMichaelErasers,,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with 1 eraser,9860.0,stationeries,small,,3,9.0,,girl,,1_eraser,35.0,,girl,1,1,one,1
2201,80,List2,Exp,,BoyAllMichaelPencils,,,1,7.0,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2.0,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with 3 pencils,11771.0,stationeries,big,,2,8.0,,boy,,3_pencils,36.0,,boy,1,1,three,1
2202,80,List2,Exp,,BoyAllMichaelErasers,,,1,7.0,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 2 erasers,10259.0,stationeries,small,,2,8.0,,boy,,2_erasers,37.0,,boy,1,1,two,1
2203,80,List2,Filler,,BoyOneSusanApples,,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with 1 apple,14771.0,fruit,small,,1,7.0,,boy,,1_apple,38.0,,boy,1,1,one,1
2204,80,List2,Exp,,BoyAllMichaelRulers,,,2,8.0,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 3 rulers,10781.0,stationeries,big,,1,7.0,,boy,,3_rulers,39.0,,boy,1,1,three,1
2205,80,List2,Exp,,BoyTwoSusanOranges,,,1,7.0,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 oranges,10273.0,fruit,small,,2,8.0,,boy,,2_oranges,40.0,,boy,1,1,two,1
2206,80,List2,Exp,,BoySomeAmyKnives,,,1,7.0,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 3 knives,10740.0,kitchenwares,big,,2,8.0,,boy,,3_knives,41.0,,boy,1,1,three,1
2207,80,List2,Filler,,BoyFourMichaelScissors,,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 4 scissors,10690.0,stationeries,big,,1,7.0,,boy,,4_scissors,42.0,,boy,1,1,four,1
2208,80,List2,Exp,,BoyTwoMichaelPencils,,,1,7.0,num,,AOI2,AOI8,two,,7,33-33,Michael's,,Click on the boy that has two of Michael's pencils,2.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with 2 pencils,13740.0,stationeries,small,,2,8.0,,boy,,2_pencils,43.0,,boy,1,1,two,1
2209,80,List2,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 4 bananas,12551.0,fruit,big,,2,8.0,,boy,,4_bananas,44.0,,boy,1,1,four,1
2210,80,List2,Exp,,BoyTwoSusanApples,,,2,8.0,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2.0,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 apples,9360.0,fruit,small,,1,7.0,,boy,,2_apples,45.0,,boy,1,1,two,1
2211,80,List2,Exp,,GirlAllAmySpoons,,,4,10.0,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 3 spoons,9442.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,46.0,,girl,1,1,three,1
2212,80,List2,Exp,,BoyAllAmyPlates,,,2,8.0,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates,8209.0,kitchenwares,small,,1,7.0,,boy,,2_plates,47.0,,boy,1,1,two,1
2213,80,List2,Exp,,GirlAllSusanPears,,,4,10.0,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with 2 pears,8031.0,fruit,small,,3,9.0,,girl,,2_pears,48.0,,girl,1,1,two,1
2214,126,List2,Prac,Fruit_Susan_Monday,,Fruit_residue,1.0,2,,,two,AOI1,AOI7,,two,1,33-33,Susan,Click on the boy that has two of Susan's apples,,,2_apples,girl,3_bananas,2_pears,3_oranges,1_apple,1_pear,boy,boy,girl,apples,D3_pears,D3_bananas,D3_oranges,clicking practice,,BoyTwoSusanapples,"['aoi7', 'aoi7', 'aoi7', 'aoi7']",,fruit,,small,1,,boy,,2_apples,,,,noGender,1,0,noDet,1
2215,126,List2,Prac,Fruit_Susan_Tuesday,,Slience,2.0,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi7', 'aoi9', 'aoi9', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,noDet,1
2216,126,List2,Prac,Stationary_Michael_Monday,,Residue_stationary,3.0,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi7', 'aoi7', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
2217,126,List2,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4.0,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi7', 'aoi9', 'aoi9', 'aoi10']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,one,0
2218,126,List2,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl that has 3 knives,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
2219,126,List2,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl that has 2 forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
2220,126,List2,Exp,,GirlAllSusanPears,,,4,10.0,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl that has 2 apples,11665.0,fruit,small,,3,9.0,,girl,,2_pears,1.0,,girl,1,0,two,1
2221,126,List2,Exp,,BoyAllMichaelRulers,,,2,8.0,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has all the apples,34864.0,stationeries,big,,1,7.0,,boy,,3_rulers,2.0,,boy,1,0,all,1
2222,126,List2,Exp,,GirlAllAmySpoons,,,4,10.0,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has 3 spoons,29193.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,3.0,,girl,1,1,three,1
2223,126,List2,Exp,,GirlSomeSusanApples,,,4,10.0,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl that has 2 apples,34836.0,fruit,small,,3,9.0,,girl,,2_apples,4.0,,girl,1,1,two,1
2224,126,List2,Exp,,BoyAllSusanBananas,,,1,7.0,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy that has 3 bananas,91272.0,fruit,big,,2,8.0,,boy,,3_bananas,5.0,,boy,1,1,three,1
2225,126,List2,Exp,,GirlThreeSusanBananas,,,4,10.0,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl that has 3 bananas,39127.0,fruit,big,,3,9.0,,girl,,3_bananas,6.0,,girl,1,1,three,1
2226,126,List2,Exp,,BoyThreeAmyKnives,,,2,8.0,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy that has all the knives,30120.0,kitchenwares,big,,1,7.0,,boy,,3_knives,7.0,,boy,1,1,all,1
2227,126,List2,Exp,,BoySomeMichaelErasers,,,1,7.0,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has all the erasers,47457.0,stationeries,big,,2,8.0,,boy,,3_erasers,8.0,,boy,1,1,all,1
2228,126,List2,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy that has all the bananas,9029.0,fruit,big,,2,8.0,,boy,,4_bananas,9.0,,boy,1,1,all,1
2229,126,List2,Exp,,GirlAllAmyKnives,,,3,9.0,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has 2 knives,8261.0,kitchenwares,small,,4,10.0,,girl,,2_knives,10.0,,girl,1,1,two,1
2230,126,List2,Exp,,BoyTwoAmySpoons,,,2,8.0,num,,AOI1,AOI7,two,,17,33-33,Amy's,,Click on the boy that has two of Amy's spoons,2.0,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy that has 2 spoons,8010.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,11.0,,boy,1,1,two,1
2231,126,List2,Exp,,GirlThreeMichaelRulers,,,3,9.0,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has 3 rulers,14669.0,stationeries,big,,4,10.0,,girl,,3_rulers,12.0,,girl,1,1,three,1
2232,126,List2,Exp,,GirlThreeMichaelScissors,,,4,10.0,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has 3 scissors,20317.0,stationeries,big,,3,9.0,,girl,,3_scissors,13.0,,girl,1,1,three,1
2233,126,List2,Exp,,GirlSomeMichaelRulers,,,4,10.0,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has 2 rulers,6634.0,stationeries,small,,3,9.0,,girl,,2_rulers,14.0,,girl,1,1,two,1
2234,126,List2,Exp,,GirlThreeAmyForks,,,3,9.0,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl that has 3 forks,11344.0,kitchenwares,big,,4,10.0,,girl,,3_forks,15.0,,girl,1,1,three,1
2235,126,List2,Filler,,GirlOneSusanPears,,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl that has a pear,5827.0,fruit,small,,4,10.0,,girl,,1_pear,16.0,,girl,1,1,a,1
2236,126,List2,Exp,,BoySomeAmyKnives,,,1,7.0,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy that has 3 forks,11234.0,kitchenwares,big,,2,8.0,,boy,,3_knives,17.0,,boy,1,0,three,1
2237,126,List2,Exp,,GirlSomeSusanOranges,,,4,10.0,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl that has all the oranges,7047.0,fruit,big,,3,9.0,,girl,,3_oranges,18.0,,girl,1,1,all,1
2238,126,List2,Exp,,BoySomeAmySpoons,,,2,8.0,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy that has 2 spoons,8238.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,19.0,,boy,1,1,two,1
2239,126,List2,Exp,,GirlAllSusanOranges,,,3,9.0,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl that has 2 oranges,4915.0,fruit,small,,4,10.0,,girl,,2_oranges,20.0,,girl,1,1,two,1
2240,126,List2,Exp,,BoyAllSusanApples,,,2,8.0,all,,AOI1,AOI7,all,,2,33-33,Susan's,,Click on the boy that has all of Susan's apples,2.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy that has 3 apples,8177.0,fruit,big,,1,7.0,,boy,,3_apples,21.0,,boy,1,1,three,1
2241,126,List2,Exp,,GirlSomeMichaelPencils,,,3,9.0,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl that has 2 pencils,8508.0,stationeries,small,,4,10.0,,girl,,2_pencils,22.0,,girl,1,1,two,1
2242,126,List2,Exp,,GirlAllMichaelScissors,,,4,10.0,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl that has all the scissors,8569.0,stationeries,small,,3,9.0,,girl,,2_scissors,23.0,,girl,1,1,all,1
2243,126,List2,Filler,,BoyFourMichaelScissors,,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has all the scissors,13348.0,stationeries,big,,1,7.0,,boy,,4_scissors,24.0,,boy,1,1,all,1
2244,126,List2,Exp,,BoySomeSusanPears,,,1,7.0,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2.0,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy that has 3 pears,8936.0,fruit,big,,2,8.0,,boy,,3_pears,25.0,,boy,1,1,three,1
2245,126,List2,Filler,,GirlFourMichaelPencils,,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has 4 pencils,8755.0,stationeries,big,,4,10.0,,girl,,4_pencils,26.0,,girl,1,1,four,1
2246,126,List2,Exp,,BoySomeAmyPlates,,,2,8.0,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy that has 3 plates,13897.0,kitchenwares,big,,1,7.0,,boy,,3_plates,27.0,,boy,1,1,three,1
2247,126,List2,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl that has 4 plates,9516.0,kitchenwares,big,,4,10.0,,girl,,4_plates,28.0,,girl,1,1,four,1
2248,126,List2,Filler,,BoyOneAmySpoons,,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy that has 1 spoon,20176.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,29.0,,boy,1,1,one,1
2249,126,List2,Exp,,BoyAllMichaelErasers,,,1,7.0,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has 2 erasers,6393.0,stationeries,small,,2,8.0,,boy,,2_erasers,30.0,,boy,1,1,two,1
2250,126,List2,Exp,,GirlAllAmyForks,,,3,9.0,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl that has 3 forks,6516.0,kitchenwares,big,,4,10.0,,girl,,3_forks,31.0,,girl,1,1,three,1
