workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
39,List2,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,the girl with plates,5267,kitchenwares,big,,4,10,,girl,,4_plates,6,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyThreeAmyKnives,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,the boy with knives,3958,kitchenwares,big,,1,7,,boy,,3_knives,7,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlAllAmyKnives,,3,9,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,the girl with knives,5840,kitchenwares,small,,4,10,,girl,,2_knives,8,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlAllSusanOranges,,3,9,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,the girl with oranges,4408,fruit,small,,4,10,,girl,,2_oranges,9,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,2,33-33,Susan's,,Click on the boy that has all of Susan's apples,2,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,the boy with apples,4650,fruit,big,,1,7,,boy,,3_apples,10,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,2,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,the boy with a ruler,4941,stationeries,small,,2,8,,boy,,1_ruler,11,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoySomeAmySpoons,,2,8,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,the boy with spoons,4496,kitchenwares,small,,1,7,,boy,,2_spoons,12,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,the girl with scissors,4633,stationeries,big,,3,9,,girl,,3_scissors,13,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,the boy with a spoon,4369,kitchenwares,small,,2,8,,boy,,1_spoon,14,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,the boy with apples,3714,fruit,small,,1,7,,boy,,2_apples,15,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,the boy with a plate,5029,kitchenwares,small,,1,7,,boy,,1_plate,16,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,the girl with knives,3884,kitchenwares,big,,3,9,,girl,,4_knives,17,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with pencils,8948,stationeries,big,,2,8,,boy,,3_pencils,18,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,the girl with spoons,4437,kitchenwares,big,,3,9,,girl,,3_spoons,19,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllMichaelRulers,,2,8,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,the boy with rulers,6626,stationeries,big,,1,7,,boy,,3_rulers,20,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlAllAmyForks,,3,9,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,the girl with forks,3829,kitchenwares,big,,4,10,,girl,,3_forks,21,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,the girl with rulers,4289,stationeries,big,,4,10,,girl,,3_rulers,22,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoySomeAmyKnives,,1,7,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,the boy with knives,3588,kitchenwares,big,,2,8,,boy,,3_knives,23,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlTwoMichaelErasers,,4,10,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,the girl with erasers,7765,stationeries,small,,3,9,,girl,,2_erasers,24,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlSomeMichaelRulers,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,the girl with rulers,5088,stationeries,small,,3,9,,girl,,2_rulers,25,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,the boy with bananas,4177,fruit,big,,2,8,,boy,,4_bananas,26,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,the girl with forks,3832,kitchenwares,small,,4,10,,girl,,2_forks,27,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,the girl with bananas,7411,fruit,small,,4,10,,girl,,2_bananas,28,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoySomeMichaelScissors,,2,8,some,,AOI1,AOI7,some,,28,44-22,Michael's,,Click on the boy that has some of Michael's scissors,2,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,the boy with scissors,4706,stationeries,big,,1,7,,boy,,3_scissors,29,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlSomeSusanOranges,,4,10,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,the girl with oranges,3828,fruit,big,,3,9,,girl,,3_oranges,30,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoySomeMichaelErasers,,1,7,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,the boy with erasers,4360,stationeries,big,,2,8,,boy,,3_erasers,31,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,the boy with scissors,4147,stationeries,big,,1,7,,boy,,4_scissors,32,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,the boy with pears,6066,fruit,big,,2,8,,boy,,3_pears,33,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlThreeSusanBananas,,4,10,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,the girl with bananas,5189,fruit,big,,3,9,,girl,,3_bananas,34,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,the girl with eraser,6436,stationeries,small,,3,9,,girl,,1_eraser,35,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,the girl with apples,4646,fruit,small,,3,9,,girl,,2_apples,36,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllSusanBananas,,1,7,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,the boy with bananas,4161,fruit,big,,2,8,,boy,,3_bananas,37,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllMichaelErasers,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,the boy with erasers,15506,stationeries,small,,2,8,,boy,,2_erasers,38,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,7,33-33,Michael's,,Click on the boy that has two of Michael's pencils,2,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,the boy with pencils,5041,stationeries,small,,2,8,,boy,,2_pencils,39,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,the girl with a pear,4156,fruit,small,,4,10,,girl,,1_pear,40,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,the boy with an apple,4807,fruit,small,,1,7,,boy,,1_apple,41,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlThreeAmyForks,,3,9,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,the girl with forks,4286,kitchenwares,big,,4,10,,girl,,3_forks,42,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyThreeSusanPears,,1,7,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,the boy with pears,5420,fruit,big,,2,8,,boy,,3_pears,43,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,the girl with scissors,4797,stationeries,big,,4,10,,girl,,4_pencils,44,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlTwoAmyPlates,,3,9,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,the girl with plates,3975,kitchenwares,small,,4,10,,girl,,2_plates,45,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,the girl with scissors,5836,stationeries,small,,3,9,,girl,,2_scissors,46,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,the girl with oranges,3797,fruit,big,,3,9,,girl,,4_oranges,47,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
39,List2,Exp,,BoyAllAmyPlates,,2,8,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,the boy with plates,4002,kitchenwares,small,,1,7,,boy,,2_plates,48,[],62,Yes,,1,2,yes,Female,english,no,Chrome,Windows,900,1600,6.180766666666667,
67,List2,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl w/ 3 knives,,kitchenwares,,big,3,,girl,,3_knives,,,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl w/ 2 forks,,kitchenwares,,big,4,,girl,,2_forks,,,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl w/ 4 knives,12079,kitchenwares,big,,3,9,,girl,,4_knives,1,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl w/ 2 forks,6662,kitchenwares,small,,4,10,,girl,,2_forks,2,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,GirlSomeMichaelRulers,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl w/ 2 rulers,13517,stationeries,small,,3,9,,girl,,2_rulers,3,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl w/ 1 pear,7194,fruit,small,,4,10,,girl,,1_pear,4,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl w/ 4 oranges,7651,fruit,big,,3,9,,girl,,4_oranges,5,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy w/ 3 pears,7012,fruit,big,,2,8,,boy,,3_pears,6,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoyAllSusanBananas,,1,7,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy w/ 3 bananas,8414,fruit,big,,2,8,,boy,,3_bananas,7,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,GirlSomeMichaelPencils,,3,9,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl w/ 2 pencils,7535,stationeries,small,,4,10,,girl,,2_pencils,8,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoyAllMichaelErasers,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy w/ 2 erasers,8617,stationeries,small,,2,8,,boy,,2_erasers,9,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,GirlThreeAmyForks,,3,9,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl w/ 3 forks,7057,kitchenwares,big,,4,10,,girl,,3_forks,10,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl w/ 2 bananaa,9463,fruit,small,,4,10,,girl,,2_bananas,11,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy w/ 2 apples,7905,fruit,small,,1,7,,boy,,2_apples,12,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy w/ 1 spoon,6371,kitchenwares,small,,2,8,,boy,,1_spoon,13,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy w/ 3 pencils,6732,stationeries,big,,2,8,,boy,,3_pencils,14,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl w/ 1 eraser,6021,stationeries,small,,3,9,,girl,,1_eraser,15,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Exp,,BoyThreeAmyKnives,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy w/ 3 knives,7007,kitchenwares,big,,1,7,,boy,,3_knives,16,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy w/ 1 plate,6612,kitchenwares,small,,1,7,,boy,,1_plate,17,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy w/ 4 scissors,6795,stationeries,big,,1,7,,boy,,4_scissors,18,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
67,List2,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl w/ 4 pencils,6936,stationeries,big,,4,10,,girl,,4_pencils,19,[],56,Yes,,2,1,3.00,Female,English,no,Chrome,Windows,864,1536,7.571983333333334,
