,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
2112,53,List2,Exp,,GirlAllMichaelScissors,,4,10.0,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pairs of scissors,10901.0,stationeries,small,,3,9.0,,girl,,2_scissors,11.0,,girl,1,1,two,1
2113,53,List2,Filler,,BoyOneAmySpoons,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with 1 spoon,8415.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,12.0,,boy,1,1,one,1
2114,53,List2,Exp,,GirlTwoAmyPlates,,3,9.0,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 plates,9167.0,kitchenwares,small,,4,10.0,,girl,,2_plates,13.0,,girl,1,1,two,1
2115,53,List2,Exp,,GirlAllSusanOranges,,3,9.0,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with 2 oranges,10234.0,fruit,small,,4,10.0,,girl,,2_oranges,14.0,,girl,1,1,two,1
2116,53,List2,Exp,,GirlThreeMichaelScissors,,4,10.0,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 pairs of scissors,11799.0,stationeries,big,,3,9.0,,girl,,3_scissors,15.0,,girl,1,1,three,1
2117,53,List2,Exp,,BoySomeSusanPears,,1,7.0,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2.0,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,10434.0,fruit,big,,2,8.0,,boy,,3_pears,16.0,,boy,1,1,three,1
2118,53,List2,Exp,,GirlTwoMichaelErasers,,4,10.0,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with 2 erasers,9268.0,stationeries,small,,3,9.0,,girl,,2_erasers,17.0,,girl,1,1,two,1
2119,53,List2,Exp,,BoyAllMichaelRulers,,2,8.0,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 3 rulers,8249.0,stationeries,big,,1,7.0,,boy,,3_rulers,18.0,,boy,1,1,three,1
2120,53,List2,Exp,,BoyTwoSusanOranges,,1,7.0,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 oranges,11349.0,fruit,small,,2,8.0,,boy,,2_oranges,19.0,,boy,1,1,two,1
2121,53,List2,Filler,,GirlOneSusanPears,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with 1 pear,7031.0,fruit,small,,4,10.0,,girl,,1_pear,20.0,,girl,1,1,one,1
2122,53,List2,Exp,,BoyAllMichaelPencils,,1,7.0,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2.0,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with 3 pencils,8251.0,stationeries,big,,2,8.0,,boy,,3_pencils,21.0,,boy,1,1,three,1
2123,53,List2,Exp,,GirlSomeSusanApples,,4,10.0,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 2 apples,8073.0,fruit,small,,3,9.0,,girl,,2_apples,22.0,,girl,1,1,two,1
2124,53,List2,Exp,,BoySomeAmyPlates,,2,8.0,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 3 plates,12017.0,kitchenwares,big,,1,7.0,,boy,,3_plates,23.0,,boy,1,1,three,1
2125,53,List2,Exp,,BoyAllAmyPlates,,2,8.0,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates,8765.0,kitchenwares,small,,1,7.0,,boy,,2_plates,24.0,,boy,1,1,two,1
2126,53,List2,Exp,,GirlSomeMichaelPencils,,3,9.0,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pencils,9033.0,stationeries,small,,4,10.0,,girl,,2_pencils,25.0,,girl,1,1,two,1
2127,53,List2,Exp,,GirlAllAmyKnives,,3,9.0,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 2 knives,9965.0,kitchenwares,small,,4,10.0,,girl,,2_knives,26.0,,girl,1,1,two,1
2128,53,List2,Exp,,BoySomeAmyKnives,,1,7.0,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 3 knives,7467.0,kitchenwares,big,,2,8.0,,boy,,3_knives,27.0,,boy,1,1,three,1
2129,53,List2,Exp,,GirlSomeAmyForks,,3,9.0,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2.0,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with 2 forks,10044.0,kitchenwares,small,,4,10.0,,girl,,2_forks,28.0,,girl,1,1,two,1
2130,53,List2,Exp,,GirlThreeSusanBananas,,4,10.0,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with 3 bananas,8321.0,fruit,big,,3,9.0,,girl,,3_bananas,29.0,,girl,1,1,three,1
2131,53,List2,Exp,,BoySomeMichaelErasers,,1,7.0,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 3 erasers,17369.0,stationeries,big,,2,8.0,,boy,,3_erasers,30.0,,boy,1,1,three,1
2132,53,List2,Exp,,GirlThreeMichaelRulers,,3,9.0,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 rulers,9247.0,stationeries,big,,4,10.0,,girl,,3_rulers,31.0,,girl,1,1,three,1
2133,53,List2,Filler,,GirlFourAmyPlates,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with 4 plates,7462.0,kitchenwares,big,,4,10.0,,girl,,4_plates,32.0,,girl,1,1,four,1
2134,53,List2,Exp,,GirlSomeSusanOranges,,4,10.0,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 3 oranges,9217.0,fruit,big,,3,9.0,,girl,,3_oranges,33.0,,girl,1,1,three,1
2135,53,List2,Filler,,GirlFourMichaelPencils,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 4 pencils,9424.0,stationeries,big,,4,10.0,,girl,,4_pencils,34.0,,girl,1,1,four,1
2136,53,List2,Filler,,BoyOneSusanApples,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with 1 apple,8776.0,fruit,small,,1,7.0,,boy,,1_apple,35.0,,boy,1,1,one,1
2137,53,List2,Filler,,GirlFourAmyKnives,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with 4 knives,7900.0,kitchenwares,big,,3,9.0,,girl,,4_knives,36.0,,girl,1,1,four,1
2138,53,List2,Exp,,GirlAllSusanPears,,4,10.0,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with 2 pears,9168.0,fruit,small,,3,9.0,,girl,,2_pears,37.0,,girl,1,1,two,1
2139,53,List2,Exp,,GirlThreeAmyForks,,3,9.0,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with 3 forks,8703.0,kitchenwares,big,,4,10.0,,girl,,3_forks,38.0,,girl,1,1,three,1
2140,53,List2,Filler,,BoyFourSusanBananas,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 4 bananas,9162.0,fruit,big,,2,8.0,,boy,,4_bananas,39.0,,boy,1,1,four,1
2141,53,List2,Exp,,BoyAllSusanApples,,2,8.0,all,,AOI1,AOI7,all,,2,33-33,Susan's,,Click on the boy that has all of Susan's apples,2.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with 3 apples,10717.0,fruit,big,,1,7.0,,boy,,3_apples,40.0,,boy,1,1,three,1
2142,53,List2,Filler,,GirlFourSusanOranges,,4,10.0,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2.0,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with 4 oranges,7831.0,fruit,big,,3,9.0,,girl,,4_oranges,41.0,,girl,1,1,four,1
2143,53,List2,Filler,,BoyOneAmyPlates,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with 1 plate,6757.0,kitchenwares,small,,1,7.0,,boy,,1_plate,42.0,,boy,1,1,one,1
2144,53,List2,Exp,,BoyAllSusanBananas,,1,7.0,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with 3 bananas,10097.0,fruit,big,,2,8.0,,boy,,3_bananas,43.0,,boy,1,1,three,1
2145,53,List2,Filler,,GirlOneMichaelErasers,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with 1 eraser,10238.0,stationeries,small,,3,9.0,,girl,,1_eraser,44.0,,girl,1,1,one,1
2146,53,List2,Exp,,GirlSomeSusanBananas,,3,9.0,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with 2 bananas,7246.0,fruit,small,,4,10.0,,girl,,2_bananas,45.0,,girl,1,1,two,1
2147,53,List2,Exp,,BoySomeMichaelScissors,,2,8.0,some,,AOI1,AOI7,some,,28,44-22,Michael's,,Click on the boy that has some of Michael's scissors,2.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with 3 pairs of scissors,12917.0,stationeries,big,,1,7.0,,boy,,3_scissors,46.0,,boy,1,1,three,1
2148,53,List2,Exp,,BoySomeAmySpoons,,2,8.0,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 2 spoons,7544.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,47.0,,boy,1,1,two,1
2149,53,List2,Exp,,BoyThreeSusanPears,,1,7.0,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,7661.0,fruit,big,,2,8.0,,boy,,3_pears,48.0,,boy,1,1,three,1
2150,77,List2,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl with three knives.,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
2151,77,List2,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl with 2 forks.,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
2152,77,List2,Filler,,BoyOneAmyPlates,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with a plate.,10351.0,kitchenwares,small,,1,7.0,,boy,,1_plate,1.0,,boy,1,1,a,1
2153,77,List2,Filler,,BoyFourSusanBananas,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 4 bananas.,18940.0,fruit,big,,2,8.0,,boy,,4_bananas,2.0,,boy,1,1,four,1
2154,77,List2,Exp,,BoySomeMichaelScissors,,2,8.0,some,,AOI1,AOI7,some,,28,44-22,Michael's,,Click on the boy that has some of Michael's scissors,2.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with 3 pairs of scissors.,11719.0,stationeries,big,,1,7.0,,boy,,3_scissors,3.0,,boy,1,1,three,1
2155,77,List2,Exp,,GirlAllAmyForks,,3,9.0,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 3 forks. ,11910.0,kitchenwares,big,,4,10.0,,girl,,3_forks,4.0,,girl,1,1,three,1
2156,77,List2,Exp,,GirlAllSusanOranges,,3,9.0,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with 2 oranges.,9603.0,fruit,small,,4,10.0,,girl,,2_oranges,5.0,,girl,1,1,two,1
2157,77,List2,Exp,,BoySomeAmySpoons,,2,8.0,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 2 spoons. ,8022.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,6.0,,boy,1,1,two,1
2158,77,List2,Filler,,BoyOneSusanApples,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with an apple. ,6441.0,fruit,small,,1,7.0,,boy,,1_apple,7.0,,boy,1,1,a,1
2159,77,List2,Exp,,BoyTwoSusanOranges,,1,7.0,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 oranges. ,6861.0,fruit,small,,2,8.0,,boy,,2_oranges,8.0,,boy,1,1,two,1
2160,77,List2,Exp,,GirlAllSusanPears,,4,10.0,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with 2 pears. ,10175.0,fruit,small,,3,9.0,,girl,,2_pears,9.0,,girl,1,1,two,1
2161,77,List2,Exp,,BoySomeAmyPlates,,2,8.0,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 3 plates. ,8650.0,kitchenwares,big,,1,7.0,,boy,,3_plates,10.0,,boy,1,1,three,1
2162,77,List2,Exp,,GirlTwoAmyPlates,,3,9.0,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 plates. ,9499.0,kitchenwares,small,,4,10.0,,girl,,2_plates,11.0,,girl,1,1,two,1
2163,77,List2,Exp,,GirlTwoMichaelErasers,,4,10.0,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with 2 erasers. ,16051.0,stationeries,small,,3,9.0,,girl,,2_erasers,12.0,,girl,1,1,two,1
2164,77,List2,Exp,,GirlSomeSusanOranges,,4,10.0,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 3 oranges. ,8007.0,fruit,big,,3,9.0,,girl,,3_oranges,13.0,,girl,1,1,three,1
2165,77,List2,Exp,,BoySomeAmyKnives,,1,7.0,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 3 knives.,8876.0,kitchenwares,big,,2,8.0,,boy,,3_knives,14.0,,boy,1,1,three,1
2166,77,List2,Filler,,GirlFourMichaelPencils,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 4 pencils. ,11987.0,stationeries,big,,4,10.0,,girl,,4_pencils,15.0,,girl,1,1,four,1
2167,77,List2,Exp,,GirlThreeMichaelScissors,,4,10.0,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 pairs of scissors. ,9071.0,stationeries,big,,3,9.0,,girl,,3_scissors,16.0,,girl,1,1,three,1
2168,77,List2,Exp,,GirlThreeSusanBananas,,4,10.0,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with 3 bananas. ,8204.0,fruit,big,,3,9.0,,girl,,3_bananas,17.0,,girl,1,1,three,1
2169,77,List2,Filler,,BoyOneAmySpoons,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon. ,6394.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,18.0,,boy,1,1,a,1
2170,77,List2,Exp,,BoySomeSusanPears,,1,7.0,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2.0,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears. ,14744.0,fruit,big,,2,8.0,,boy,,3_pears,19.0,,boy,1,1,three,1
2171,77,List2,Exp,,BoyThreeSusanPears,,1,7.0,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears. ,8275.0,fruit,big,,2,8.0,,boy,,3_pears,20.0,,boy,1,1,three,1
2172,77,List2,Filler,,GirlFourSusanOranges,,4,10.0,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2.0,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with 4 oranges. ,9622.0,fruit,big,,3,9.0,,girl,,4_oranges,21.0,,girl,1,1,four,1
2173,77,List2,Filler,,GirlFourAmyPlates,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with 4 plates. ,7387.0,kitchenwares,big,,4,10.0,,girl,,4_plates,22.0,,girl,1,1,four,1
2174,77,List2,Filler,,GirlFourAmyKnives,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with 4 knives. ,7110.0,kitchenwares,big,,3,9.0,,girl,,4_knives,23.0,,girl,1,1,four,1
2175,77,List2,Exp,,GirlSomeMichaelRulers,,4,10.0,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 2 rulers. ,7405.0,stationeries,small,,3,9.0,,girl,,2_rulers,24.0,,girl,1,1,two,1
2176,77,List2,Exp,,BoyThreeAmyKnives,,2,8.0,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with 3 knives. ,6798.0,kitchenwares,big,,1,7.0,,boy,,3_knives,25.0,,boy,1,1,three,1
2177,77,List2,Exp,,GirlAllAmySpoons,,4,10.0,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 3 spoons. ,7538.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,26.0,,girl,1,1,three,1
2178,77,List2,Exp,,BoyAllMichaelRulers,,2,8.0,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 3 rulers. ,9122.0,stationeries,big,,1,7.0,,boy,,3_rulers,27.0,,boy,1,1,three,1
2179,77,List2,Exp,,BoyAllSusanApples,,2,8.0,all,,AOI1,AOI7,all,,2,33-33,Susan's,,Click on the boy that has all of Susan's apples,2.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with 3 apples. ,6576.0,fruit,big,,1,7.0,,boy,,3_apples,28.0,,boy,1,1,three,1
2180,77,List2,Exp,,GirlAllMichaelScissors,,4,10.0,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pairs of scissors. ,10345.0,stationeries,small,,3,9.0,,girl,,2_scissors,29.0,,girl,1,1,two,1
2181,77,List2,Exp,,BoyAllAmyPlates,,2,8.0,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates. ,7416.0,kitchenwares,small,,1,7.0,,boy,,2_plates,30.0,,boy,1,1,two,1
2182,77,List2,Filler,,BoyFourMichaelScissors,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 4 pairs of scissors. ,9947.0,stationeries,big,,1,7.0,,boy,,4_scissors,31.0,,boy,1,1,four,1
2183,77,List2,Filler,,GirlOneMichaelErasers,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with an eraser. ,8614.0,stationeries,small,,3,9.0,,girl,,1_eraser,32.0,,girl,1,1,a,1
