,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,clicking_practice_trial_number,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
2455,93,List2,Filler,,BoyOneAmyPlates,,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one plate,6961,kitchenwares,small,,1,7,,boy,,1_plate,20,,boy,1,1,one,1
2456,93,List2,Exp,,GirlSomeSusanApples,,,4,10,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with two apples,7680,fruit,small,,3,9,,girl,,2_apples,21,,girl,1,1,two,1
2457,93,List2,Exp,,BoyAllMichaelErasers,,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two erasers,7649,stationeries,small,,2,8,,boy,,2_erasers,22,,boy,1,1,two,1
2458,93,List2,Filler,,GirlFourMichaelPencils,,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with all the pencils,11317,stationeries,big,,4,10,,girl,,4_pencils,23,,girl,1,1,all,1
2459,93,List2,Exp,,GirlAllAmySpoons,,,4,10,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with three spoons,13326,kitchenwares,big,,3,9,,girl,,3_spoons,24,,girl,1,1,three,1
2460,93,List2,Exp,,BoyAllAmyPlates,,,2,8,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with two plates,7529,kitchenwares,small,,1,7,,boy,,2_plates,25,,boy,1,1,two,1
2461,93,List2,Exp,,GirlSomeAmyForks,,,3,9,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with two forks,6914,kitchenwares,small,,4,10,,girl,,2_forks,26,,girl,1,1,two,1
2462,93,List2,Exp,,GirlTwoAmyPlates,,,3,9,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two plates,7214,kitchenwares,small,,4,10,,girl,,2_plates,27,,girl,1,1,two,1
2463,93,List2,Exp,,BoyTwoSusanApples,,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with two apples,5602,fruit,small,,1,7,,boy,,2_apples,28,,boy,1,1,two,1
2464,93,List2,Exp,,BoySomeAmyPlates,,,2,8,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three plates,6223,kitchenwares,big,,1,7,,boy,,3_plates,29,,boy,1,1,three,1
2465,93,List2,Exp,,GirlTwoMichaelErasers,,,4,10,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers,6208,stationeries,small,,3,9,,girl,,2_erasers,30,,girl,1,1,two,1
2466,93,List2,Exp,,GirlAllMichaelScissors,,,4,10,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with two scissors,8131,stationeries,small,,3,9,,girl,,2_scissors,31,,girl,1,1,two,1
2467,93,List2,Exp,,GirlThreeMichaelScissors,,,4,10,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with three scissors,6716,stationeries,big,,3,9,,girl,,3_scissors,32,,girl,1,1,three,1
2468,93,List2,Exp,,BoySomeAmyKnives,,,1,7,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with three knives,10915,kitchenwares,big,,2,8,,boy,,3_knives,33,,boy,1,1,three,1
2469,93,List2,Filler,,BoyOneAmySpoons,,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with one spoon,11910,kitchenwares,small,,2,8,,boy,,1_spoon,34,,boy,1,1,one,1
2470,93,List2,Exp,,BoyAllMichaelPencils,,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with three pencils,8858,stationeries,big,,2,8,,boy,,3_pencils,35,,boy,1,1,three,1
2471,93,List2,Exp,,GirlThreeSusanBananas,,,4,10,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with three bananas,12647,fruit,big,,3,9,,girl,,3_bananas,36,,girl,1,1,three,1
2472,93,List2,Exp,,GirlAllSusanOranges,,,3,9,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with two oranges,7960,fruit,small,,4,10,,girl,,2_oranges,37,,girl,1,1,two,1
2473,93,List2,Filler,,GirlOneSusanPears,,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with one pear,5301,fruit,small,,4,10,,girl,,1_pear,38,,girl,1,1,one,1
2474,93,List2,Filler,,BoyFourSusanBananas,,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with four bananas,8213,fruit,big,,2,8,,boy,,4_bananas,39,,boy,1,1,four,1
2475,93,List2,Filler,,GirlFourSusanOranges,,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with four bananas,7759,fruit,big,,3,9,,girl,,4_oranges,40,,girl,1,0,four,1
2476,93,List2,Exp,,BoyThreeSusanPears,,,1,7,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with three pears,5865,fruit,big,,2,8,,boy,,3_pears,41,,boy,1,1,three,1
2477,93,List2,Exp,,GirlSomeMichaelPencils,,,3,9,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with two pencils,5644,stationeries,small,,4,10,,girl,,2_pencils,42,,girl,1,1,two,1
2478,93,List2,Exp,,BoySomeAmySpoons,,,2,8,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with two spoons,6599,kitchenwares,small,,1,7,,boy,,2_spoons,43,,boy,1,1,two,1
2479,93,List2,Exp,,GirlSomeMichaelRulers,,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with two rulers,7560,stationeries,small,,3,9,,girl,,2_rulers,44,,girl,1,1,two,1
2480,93,List2,Exp,,BoyAllMichaelRulers,,,2,8,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with three rulers,5700,stationeries,big,,1,7,,boy,,3_rulers,45,,boy,1,1,three,1
2481,93,List2,Exp,,GirlAllAmyForks,,,3,9,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with three forks,8193,kitchenwares,big,,4,10,,girl,,3_forks,46,,girl,1,1,three,1
2482,93,List2,Filler,,GirlFourAmyPlates,,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with four plates,7571,kitchenwares,big,,4,10,,girl,,4_plates,47,,girl,1,1,four,1
2483,93,List2,Exp,,BoyThreeAmyKnives,,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with three knives,6273,kitchenwares,big,,1,7,,boy,,3_knives,48,,boy,1,1,three,1
2484,83,List2,Prac,Fruit_Susan_Monday,,Fruit_residue,1,2,,,two,AOI1,AOI7,,two,1,33-33,Susan,Click on the boy that has two of Susan's apples,,,2_apples,girl,3_bananas,2_pears,3_oranges,1_apple,1_pear,boy,boy,girl,apples,D3_pears,D3_bananas,D3_oranges,clicking practice,,BoyTwoSusanapples,"['aoi8', 'aoi2', 'aoi7', 'aoi7']",,fruit,,small,1,,boy,,2_apples,,,,noGender,1,0,two,0
2485,83,List2,Prac,Fruit_Susan_Tuesday,,Slience,2,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi10', 'aoi10', 'aoi10', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,one,0
2486,83,List2,Prac,Stationary_Michael_Monday,,Residue_stationary,3,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi8', 'aoi8', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
2487,83,List2,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi9', 'aoi10', 'aoi9', 'aoi10']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,one,0
2488,83,List2,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl that has three knives.,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
2489,83,List2,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl that has two of amy's forks.,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
2490,83,List2,Exp,,GirlSomeMichaelRulers,,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has two rulers.,9189,stationeries,small,,3,9,,girl,,2_rulers,1,,girl,1,1,two,1
2491,83,List2,Exp,,GirlSomeMichaelPencils,,,3,9,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl that has two pencils.,6074,stationeries,small,,4,10,,girl,,2_pencils,2,,girl,1,1,two,1
2492,83,List2,Filler,,BoyFourMichaelScissors,,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has four scissors.,6976,stationeries,big,,1,7,,boy,,4_scissors,3,,boy,1,1,four,1
2493,83,List2,Filler,,BoyOneSusanApples,,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy that has one apple,4365,fruit,small,,1,7,,boy,,1_apple,4,,boy,1,1,one,1
2494,83,List2,Exp,,GirlAllAmySpoons,,,4,10,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has three spoons.,6547,kitchenwares,big,,3,9,,girl,,3_spoons,5,,girl,1,1,three,1
2495,83,List2,Exp,,BoyTwoAmySpoons,,,2,8,num,,AOI1,AOI7,two,,17,33-33,Amy's,,Click on the boy that has two of Amy's spoons,2,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy that has two spoons.,8056,kitchenwares,small,,1,7,,boy,,2_spoons,6,,boy,1,1,two,1
2496,83,List2,Exp,,GirlThreeMichaelScissors,,,4,10,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has three scissors. ,8550,stationeries,big,,3,9,,girl,,3_scissors,7,,girl,1,1,three,1
2497,83,List2,Exp,,GirlTwoAmyPlates,,,3,9,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl that has two plates,4365,kitchenwares,small,,4,10,,girl,,2_plates,8,,girl,1,1,two,1
2498,83,List2,Exp,,BoyAllAmyPlates,,,2,8,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy that has two plates.,5715,kitchenwares,small,,1,7,,boy,,2_plates,9,,boy,1,1,two,1
2499,83,List2,Exp,,GirlAllAmyForks,,,3,9,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl that has three forks.,4319,kitchenwares,big,,4,10,,girl,,3_forks,10,,girl,1,1,three,1
2500,83,List2,Filler,,BoyOneMichaelRulers,,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,2,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy that has one ruler.,3780,stationeries,small,,2,8,,boy,,1_ruler,11,,boy,1,1,one,1
2501,83,List2,Exp,,GirlSomeAmyForks,,,3,9,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl that has two forks.,5175,kitchenwares,small,,4,10,,girl,,2_forks,12,,girl,1,1,two,1
2502,83,List2,Exp,,GirlSomeSusanOranges,,,4,10,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl that has three oranges.,5355,fruit,big,,3,9,,girl,,3_oranges,13,,girl,1,1,three,1
2503,83,List2,Exp,,GirlAllAmyKnives,,,3,9,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has two knives.,5580,kitchenwares,small,,4,10,,girl,,2_knives,14,,girl,1,1,two,1
2504,83,List2,Filler,,GirlFourAmyKnives,,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl that has four knives.,5963,kitchenwares,big,,3,9,,girl,,4_knives,15,,girl,1,1,four,1
2505,83,List2,Exp,,BoyTwoSusanOranges,,,1,7,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy that has two oranges.,5580,fruit,small,,2,8,,boy,,2_oranges,16,,boy,1,1,two,1
2506,83,List2,Exp,,GirlSomeSusanBananas,,,3,9,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl that has two bananas.,4251,fruit,small,,4,10,,girl,,2_bananas,17,,girl,1,1,two,1
2507,83,List2,Exp,,GirlThreeAmyForks,,,3,9,num,,AOI4,AOI10,three,,36,44-22,Amy's,,Click on the girl that has three of Amy's forks,2,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl that has three forks.,4119,kitchenwares,big,,4,10,,girl,,3_forks,18,,girl,1,1,three,1
2508,83,List2,Exp,,BoyThreeSusanPears,,,1,7,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy that has three pears.,4096,fruit,big,,2,8,,boy,,3_pears,19,,boy,1,1,three,1
2509,83,List2,Exp,,GirlThreeSusanBananas,,,4,10,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl that has three bananas.,11002,fruit,big,,3,9,,girl,,3_bananas,20,,girl,1,1,three,1
2510,83,List2,Filler,,BoyFourSusanBananas,,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy that has four bananas.,4525,fruit,big,,2,8,,boy,,4_bananas,21,,boy,1,1,four,1
2511,83,List2,Filler,,GirlFourMichaelPencils,,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has four pencils,6545,stationeries,big,,4,10,,girl,,4_pencils,22,,girl,1,1,four,1
2512,83,List2,Exp,,BoyAllSusanBananas,,,1,7,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy that has three bananas.,6771,fruit,big,,2,8,,boy,,3_bananas,23,,boy,1,1,three,1
2513,83,List2,Exp,,BoyAllMichaelErasers,,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has two erasers.,11881,stationeries,small,,2,8,,boy,,2_erasers,24,,boy,1,1,two,1
2514,83,List2,Filler,,GirlOneSusanPears,,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,"girl that has one pear,",5782,fruit,small,,4,10,,girl,,1_pear,25,,girl,1,1,one,1
2515,83,List2,Exp,,BoyTwoSusanApples,,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy that has two apples.,5624,fruit,small,,1,7,,boy,,2_apples,26,,boy,1,1,two,1
2516,83,List2,Exp,,BoySomeAmyKnives,,,1,7,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy that has three knives.,8956,kitchenwares,big,,2,8,,boy,,3_knives,27,,boy,1,1,three,1
2517,83,List2,Exp,,GirlAllSusanPears,,,4,10,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl that has two pears.,3690,fruit,small,,3,9,,girl,,2_pears,28,,girl,1,1,two,1
2518,83,List2,Exp,,GirlThreeMichaelRulers,,,3,9,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has three rulers,4994,stationeries,big,,4,10,,girl,,3_rulers,29,,girl,1,1,three,1
2519,83,List2,Filler,,BoyOneAmySpoons,,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy that has one spoon.,3690,kitchenwares,small,,2,8,,boy,,1_spoon,30,,boy,1,1,one,1
2520,83,List2,Exp,,BoyThreeAmyKnives,,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy that has three knives.,6773,kitchenwares,big,,1,7,,boy,,3_knives,31,,boy,1,1,three,1
2521,83,List2,Exp,,BoyTwoMichaelPencils,,,1,7,num,,AOI2,AOI8,two,,7,33-33,Michael's,,Click on the boy that has two of Michael's pencils,2,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy that has two pencils.,5826,stationeries,small,,2,8,,boy,,2_pencils,32,,boy,1,1,two,1
2522,83,List2,Filler,,GirlFourSusanOranges,,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl that has four oranges,11454,fruit,big,,3,9,,girl,,4_oranges,33,,girl,1,1,four,1
2523,83,List2,Exp,,BoySomeMichaelErasers,,,1,7,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has three erasers,5715,stationeries,big,,2,8,,boy,,3_erasers,34,,boy,1,1,three,1
2524,83,List2,Exp,,GirlAllMichaelScissors,,,4,10,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl that has two scissors,7380,stationeries,small,,3,9,,girl,,2_scissors,35,,girl,1,1,two,1
2525,83,List2,Exp,,GirlTwoMichaelErasers,,,4,10,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl that has two erasers,3532,stationeries,small,,3,9,,girl,,2_erasers,36,,girl,1,1,two,1
2526,83,List2,Exp,,BoyAllMichaelRulers,,,2,8,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has three rulers,6616,stationeries,big,,1,7,,boy,,3_rulers,37,,boy,1,1,three,1
2527,83,List2,Exp,,BoyAllMichaelPencils,,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy that has three pencils ,7964,stationeries,big,,2,8,,boy,,3_pencils,38,,boy,1,1,three,1
2528,83,List2,Exp,,BoySomeAmySpoons,,,2,8,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy that has two spoons,6075,kitchenwares,small,,1,7,,boy,,2_spoons,39,,boy,1,1,two,1
