,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
2053,64,List2,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,17,33-33,Amy's,,Click on the boy that has two of Amy's spoons,2,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,blonde boy with 2 spoons next to him ,13973,kitchenwares,small,,1,7,,boy,,2_spoons,2,,boy,1,1,two,1
2054,64,List2,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,2,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl in pigtails with 4 knives next to her,11737,kitchenwares,big,,3,9,,girl,,4_knives,3,,girl,1,1,four,1
2055,64,List2,Exp,,GirlAllSusanPears,,4,10,all,,AOI3,AOI9,all,,19,44-22,Susan's,,Click on the girl that has all of Susan's pears,2,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl in pigtails next to pears,10063,fruit,small,,3,9,,girl,,2_pears,4,,girl,1,1,noDet,1
2056,64,List2,Exp,,GirlTwoMichaelErasers,,4,10,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl in pigtails with 2 erasers,9772,stationeries,small,,3,9,,girl,,2_erasers,5,,girl,1,1,two,1
2057,64,List2,Exp,,GirlAllSusanOranges,,3,9,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl in pigtails with 2 oranges,10608,fruit,small,,4,10,,girl,,2_oranges,6,,girl,1,1,two,1
2058,64,List2,Exp,,GirlTwoAmyPlates,,3,9,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 plates,8927,kitchenwares,small,,4,10,,girl,,2_plates,7,,girl,1,1,two,1
2059,64,List2,Exp,,BoySomeAmySpoons,,2,8,some,,AOI1,AOI7,some,,14,33-33,Amy's,,Click on the boy that has some of Amy's spoons,2,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 2 spoons,8302,kitchenwares,small,,1,7,,boy,,2_spoons,8,,boy,1,1,two,1
2060,64,List2,Exp,,GirlSomeMichaelPencils,,3,9,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pencils,6919,stationeries,small,,4,10,,girl,,2_pencils,9,,girl,1,1,two,1
2061,64,List2,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with 1 pear,5904,fruit,small,,4,10,,girl,,1_pear,10,,girl,1,1,one,1
2062,64,List2,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,2,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with 1 apple,6904,fruit,small,,1,7,,boy,,1_apple,11,,boy,1,1,one,1
2063,64,List2,Exp,,GirlThreeSusanBananas,,4,10,num,,AOI3,AOI9,three,,4,33-33,Susan's,,Click on the girl that has three of Susan's bananas,2,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with 3 bananas,5833,fruit,big,,3,9,,girl,,3_bananas,12,,girl,1,1,three,1
2064,64,List2,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with 3 pencils,4135,stationeries,big,,2,8,,boy,,3_pencils,13,,boy,1,1,three,1
2065,64,List2,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,5988,fruit,big,,2,8,,boy,,3_pears,14,,boy,1,1,three,1
2066,64,List2,Exp,,BoyAllAmyPlates,,2,8,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates,4151,kitchenwares,small,,1,7,,boy,,2_plates,15,,boy,1,1,two,1
2067,64,List2,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,2,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with one eraser,5166,stationeries,small,,3,9,,girl,,1_eraser,16,,girl,1,1,one,1
2068,64,List2,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 3 spoons,4742,kitchenwares,big,,3,9,,girl,,3_spoons,17,,girl,1,1,three,1
2069,64,List2,Exp,,BoyAllMichaelRulers,,2,8,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 3 rulers,4532,stationeries,big,,1,7,,boy,,3_rulers,18,,boy,1,1,three,1
2070,64,List2,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,2,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with 4 plates,4575,kitchenwares,big,,4,10,,girl,,4_plates,19,,girl,1,1,four,1
2071,64,List2,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,2,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with 3 oranges,4820,fruit,big,,3,9,,girl,,4_oranges,20,,girl,1,1,three,0
2072,64,List2,Exp,,GirlSomeSusanOranges,,4,10,some,,AOI3,AOI9,some,,23,44-22,Susan's,,Click on the girl that has some of Susan's oranges,2,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 3 oranges,5119,fruit,big,,3,9,,girl,,3_oranges,21,,girl,1,1,three,1
2073,64,List2,Exp,,BoyAllSusanBananas,,1,7,all,,AOI2,AOI8,all,,1,33-33,Susan's,,Click on the boy that has all of Susan's bananas,2,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with 3 bananas,5884,fruit,big,,2,8,,boy,,3_bananas,22,,boy,1,1,three,1
2074,64,List2,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 2 apples,8251,fruit,small,,3,9,,girl,,2_apples,23,,girl,1,1,two,1
2075,64,List2,Exp,,BoyThreeAmyKnives,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with 3 knives,4190,kitchenwares,big,,1,7,,boy,,3_knives,24,,boy,1,1,three,1
2076,64,List2,Exp,,BoyAllMichaelErasers,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 2 erasers,4393,stationeries,small,,2,8,,boy,,2_erasers,25,,boy,1,1,two,1
2077,64,List2,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,2,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 4 bananas,4527,fruit,big,,2,8,,boy,,4_bananas,26,,boy,1,1,four,1
2078,64,List2,Exp,,BoySomeMichaelErasers,,1,7,some,,AOI2,AOI8,some,,27,44-22,Michael's,,Click on the boy that has some of Michael's erasers,2,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 3 erasers,3831,stationeries,big,,2,8,,boy,,3_erasers,27,,boy,1,1,three,1
2079,64,List2,Exp,,BoySomeMichaelScissors,,2,8,some,,AOI1,AOI7,some,,28,44-22,Michael's,,Click on the boy that has some of Michael's scissors,2,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with 3 scissors,5257,stationeries,big,,1,7,,boy,,3_scissors,28,,boy,1,1,three,1
2080,64,List2,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,8,33-33,Michael's,,Click on the girl that has three of Michael's rulers,2,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 rulers,4060,stationeries,big,,4,10,,girl,,3_rulers,29,,girl,1,1,three,1
2081,64,List2,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,13,33-33,Amy's,,Click on the girl that has some of Amy's forks,2,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with 2 forks,3808,kitchenwares,small,,4,10,,girl,,2_forks,30,,girl,1,1,two,1
2082,64,List2,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with 1 spoon,4654,kitchenwares,small,,2,8,,boy,,1_spoon,31,,boy,1,1,one,1
2083,64,List2,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 apples,5200,fruit,small,,1,7,,boy,,2_apples,32,,boy,1,1,two,1
2084,64,List2,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,2,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one plate,5833,kitchenwares,small,,1,7,,boy,,1_plate,33,,boy,1,1,one,1
2085,64,List2,Exp,,BoySomeAmyKnives,,1,7,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 3 knives,5540,kitchenwares,big,,2,8,,boy,,3_knives,34,,boy,1,1,three,1
2086,64,List2,Exp,,GirlSomeSusanBananas,,3,9,some,,AOI4,AOI10,some,,5,33-33,Susan's,,Click on the girl that has some of Susan's bananas,2,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with 2 bananas,6335,fruit,small,,4,10,,girl,,2_bananas,35,,girl,1,1,two,1
2087,64,List2,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,2,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with 1 ruler,4347,stationeries,small,,2,8,,boy,,1_ruler,36,,boy,1,1,one,1
2088,64,List2,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 2 scissiors,4341,stationeries,small,,3,9,,girl,,2_scissors,37,,girl,1,1,two,1
2089,64,List2,Exp,,BoyThreeSusanPears,,1,7,num,,AOI2,AOI8,three,,22,44-22,Susan's,,Click on the boy that has three of Susan's pears,2,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,5084,fruit,big,,2,8,,boy,,3_pears,38,,boy,1,1,three,1
2090,64,List2,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,7,33-33,Michael's,,Click on the boy that has two of Michael's pencils,2,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with 2 pencils,5793,stationeries,small,,2,8,,boy,,2_pencils,39,,boy,1,1,two,1
2091,64,List2,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,2,33-33,Susan's,,Click on the boy that has all of Susan's apples,2,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with 3 apples,5770,fruit,big,,1,7,,boy,,3_apples,40,,boy,1,1,three,1
2092,64,List2,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,2,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 4 pencils,6404,stationeries,big,,4,10,,girl,,4_pencils,41,,girl,1,1,four,1
2093,64,List2,Exp,,GirlSomeMichaelRulers,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 2 rulers,4248,stationeries,small,,3,9,,girl,,2_rulers,42,,girl,1,1,two,1
2094,64,List2,Exp,,GirlAllAmyForks,,3,9,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 3 forks,4028,kitchenwares,big,,4,10,,girl,,3_forks,43,,girl,1,1,three,1
2095,64,List2,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 scissors,4993,stationeries,big,,3,9,,girl,,3_scissors,44,,girl,1,1,three,1
2096,64,List2,Exp,,BoyTwoSusanOranges,,1,7,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 oranges,4029,fruit,small,,2,8,,boy,,2_oranges,45,,boy,1,1,two,1
2097,64,List2,Exp,,GirlAllAmyKnives,,3,9,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 2 knives,4187,kitchenwares,small,,4,10,,girl,,2_knives,46,,girl,1,1,two,1
2098,64,List2,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 3 scissors,4759,stationeries,big,,1,7,,boy,,4_scissors,47,,boy,1,1,three,0
2099,64,List2,Exp,,BoySomeAmyPlates,,2,8,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 3 plates,6087,kitchenwares,big,,1,7,,boy,,3_plates,48,,boy,1,1,three,1
2100,53,List2,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,the girl with 3 knives.,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
2101,53,List2,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with 2 forks.,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
2102,53,List2,Exp,,GirlAllAmyForks,,3,9,all,,AOI4,AOI10,all,,15,33-33,Amy's,,Click on the girl that has all of Amy's forks,2,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,the girl with 3 forks.,10397,kitchenwares,big,,4,10,,girl,,3_forks,1,,girl,1,1,three,1
2103,53,List2,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,2,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,the boy with 1 ruler.,10566,stationeries,small,,2,8,,boy,,1_ruler,2,,boy,1,1,one,1
2104,53,List2,Exp,,BoyThreeAmyKnives,,2,8,num,,AOI1,AOI7,three,,18,33-33,Amy's,,Click on the boy that has three of Amy's knives,2,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with 3 knives,8800,kitchenwares,big,,1,7,,boy,,3_knives,3,,boy,1,1,three,1
2105,53,List2,Exp,,BoyTwoAmySpoons,,2,8,num,,AOI1,AOI7,two,,17,33-33,Amy's,,Click on the boy that has two of Amy's spoons,2,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,the boy with 2 spoons,9183,kitchenwares,small,,1,7,,boy,,2_spoons,4,,boy,1,1,two,1
2106,53,List2,Exp,,BoyTwoSusanApples,,2,8,num,,AOI1,AOI7,two,,3,33-33,Susan's,,Click on the boy that has two of Susan's apples,2,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 apples,8500,fruit,small,,1,7,,boy,,2_apples,5,,boy,1,1,two,1
2107,53,List2,Exp,,GirlAllAmySpoons,,4,10,all,,AOI3,AOI9,all,,16,33-33,Amy's,,Click on the girl that has all of Amy's spoons,2,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 3 spoons,8984,kitchenwares,big,,3,9,,girl,,3_spoons,6,,girl,1,1,three,1
2108,53,List2,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,2,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 4 pairs of scissors,13333,stationeries,big,,1,7,,boy,,4_scissors,7,,boy,1,1,four,1
2109,53,List2,Exp,,BoyTwoMichaelPencils,,1,7,num,,AOI2,AOI8,two,,7,33-33,Michael's,,Click on the boy that has two of Michael's pencils,2,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with 2 pencils,9883,stationeries,small,,2,8,,boy,,2_pencils,8,,boy,1,1,two,1
2110,53,List2,Exp,,BoyAllMichaelErasers,,1,7,all,,AOI2,AOI8,all,,29,44-22,Michael's,,Click on the boy that has all of Michael's erasers,2,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 2 erasers,9067,stationeries,small,,2,8,,boy,,2_erasers,9,,boy,1,1,two,1
2111,53,List2,Exp,,GirlSomeMichaelRulers,,4,10,some,,AOI3,AOI9,some,,9,33-33,Michael's,,Click on the girl that has some of Michael's rulers,2,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 2 rulers,7349,stationeries,small,,3,9,,girl,,2_rulers,10,,girl,1,1,two,1
2112,53,List2,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,30,44-22,Michael's,,Click on the girl that has all of Michael's scissors,2,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pairs of scissors,10901,stationeries,small,,3,9,,girl,,2_scissors,11,,girl,1,1,two,1
2113,53,List2,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,2,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with 1 spoon,8415,kitchenwares,small,,2,8,,boy,,1_spoon,12,,boy,1,1,one,1
2114,53,List2,Exp,,GirlTwoAmyPlates,,3,9,num,,AOI4,AOI10,two,,35,44-22,Amy's,,Click on the girl that has two of Amy's plates,2,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 plates,9167,kitchenwares,small,,4,10,,girl,,2_plates,13,,girl,1,1,two,1
2115,53,List2,Exp,,GirlAllSusanOranges,,3,9,all,,AOI4,AOI10,all,,20,44-22,Susan's,,Click on the girl that has all of Susan's oranges,2,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with 2 oranges,10234,fruit,small,,4,10,,girl,,2_oranges,14,,girl,1,1,two,1
2116,53,List2,Exp,,GirlThreeMichaelScissors,,4,10,num,,AOI3,AOI9,three,,25,44-22,Michael's,,Click on the girl that has three of Michael's scissors,2,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with 3 pairs of scissors,11799,stationeries,big,,3,9,,girl,,3_scissors,15,,girl,1,1,three,1
2117,53,List2,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,24,44-22,Susan's,,Click on the boy that has some of Susan's pears,2,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with 3 pears,10434,fruit,big,,2,8,,boy,,3_pears,16,,boy,1,1,three,1
2118,53,List2,Exp,,GirlTwoMichaelErasers,,4,10,num,,AOI3,AOI9,two,,26,44-22,Michael's,,Click on the girl that has two of Michael's erasers,2,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with 2 erasers,9268,stationeries,small,,3,9,,girl,,2_erasers,17,,girl,1,1,two,1
2119,53,List2,Exp,,BoyAllMichaelRulers,,2,8,all,,AOI1,AOI7,all,,12,33-33,Michael's,,Click on the boy that has all of Michael's rulers,2,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 3 rulers,8249,stationeries,big,,1,7,,boy,,3_rulers,18,,boy,1,1,three,1
2120,53,List2,Exp,,BoyTwoSusanOranges,,1,7,num,,AOI2,AOI8,two,,21,44-22,Susan's,,Click on the boy that has two of Susan's oranges,2,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 oranges,11349,fruit,small,,2,8,,boy,,2_oranges,19,,boy,1,1,two,1
2121,53,List2,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,2,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with 1 pear,7031,fruit,small,,4,10,,girl,,1_pear,20,,girl,1,1,one,1
2122,53,List2,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,11,33-33,Michael's,,Click on the boy that has all of Michael's pencils,2,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with 3 pencils,8251,stationeries,big,,2,8,,boy,,3_pencils,21,,boy,1,1,three,1
2123,53,List2,Exp,,GirlSomeSusanApples,,4,10,some,,AOI3,AOI9,some,,6,33-33,Susan's,,Click on the girl that has some of Susan's apples,2,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 2 apples,8073,fruit,small,,3,9,,girl,,2_apples,22,,girl,1,1,two,1
2124,53,List2,Exp,,BoySomeAmyPlates,,2,8,some,,AOI1,AOI7,some,,31,44-22,Amy's,,Click on the boy that has some of Amy's plates,2,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 3 plates,12017,kitchenwares,big,,1,7,,boy,,3_plates,23,,boy,1,1,three,1
2125,53,List2,Exp,,BoyAllAmyPlates,,2,8,all,,AOI1,AOI7,all,,33,44-22,Amy's,,Click on the boy that has all of Amy's plates,2,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates,8765,kitchenwares,small,,1,7,,boy,,2_plates,24,,boy,1,1,two,1
2126,53,List2,Exp,,GirlSomeMichaelPencils,,3,9,some,,AOI4,AOI10,some,,10,33-33,Michael's,,Click on the girl that has some of Michael's pencils,2,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with 2 pencils,9033,stationeries,small,,4,10,,girl,,2_pencils,25,,girl,1,1,two,1
2127,53,List2,Exp,,GirlAllAmyKnives,,3,9,all,,AOI4,AOI10,all,,34,44-22,Amy's,,Click on the girl that has all of Amy's knives,2,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with 2 knives,9965,kitchenwares,small,,4,10,,girl,,2_knives,26,,girl,1,1,two,1
2128,53,List2,Exp,,BoySomeAmyKnives,,1,7,some,,AOI2,AOI8,some,,32,44-22,Amy's,,Click on the boy that has some of Amy's knives,2,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 3 knives,7467,kitchenwares,big,,2,8,,boy,,3_knives,27,,boy,1,1,three,1
